ID,请求ID,AccessKey名称,模型,消耗token,类型,金额（元）,时间
640748,tk-20260518193653-vxlsrr,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 19:36:53"
640740,tk-20260518193626-iasjc3,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 19:36:26"
640739,tk-20260518193623-f3ywq3,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 19:36:23"
640735,tk-20260518193618-96kz3v,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:36:18"
640829,tk-20260518193618-k0awty,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:36:18"
640723,tk-20260518193550-9setiv,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:35:50"
640793,tk-20260518193540-13cbwt,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:35:40"
640791,tk-20260518193532-srnfyp,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:35:32"
640712,tk-20260518193519-ptyy74,MX,seedance2.0,120946,消费,-5.5635,"2026-05-18 19:35:19"
640709,tk-20260518193503-enzyzf,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 19:35:03"
640705,tk-20260518193448-ri70lf,MX,seedance2.0,90814,消费,-4.1774,"2026-05-18 19:34:48"
640706,tk-20260518193440-fyi4z6,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 19:34:40"
640754,tk-20260518193407-33pj62,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:34:07"
640753,tk-20260518193405-2clbin,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 19:34:05"
640677,tk-20260518193334-x157q8,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:33:34"
640734,tk-20260518193317-h4thkd,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 19:33:17"
640727,tk-20260518193301-oqiceg,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 19:33:01"
640799,tk-20260518193247-dvidf9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:32:47"
640661,tk-20260518193236-x2fxsw,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 19:32:36"
640718,tk-20260518193230-pf3efr,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:32:30"
640707,tk-20260518193158-nh0zvo,MX,seedance2.0,238500,消费,-10.9710,"2026-05-18 19:31:58"
640647,tk-20260518193157-7xzvst,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:31:57"
640777,tk-20260518193141-iylhh3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:31:41"
640694,tk-20260518193126-ubtbqu,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:31:26"
640693,tk-20260518193119-dp4r1y,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:31:19"
640688,tk-20260518193110-o6kwen,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:31:10"
640621,tk-20260518193055-vgq8g7,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 19:30:55"
640615,tk-20260518193033-urpjcz,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 19:30:33"
640678,tk-20260518193029-qhzcqu,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:30:29"
640738,tk-20260518193026-4rivoz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:30:26"
640604,tk-20260518193020-t2m2ss,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:30:20"
640667,tk-20260518193008-j3o0n6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:30:08"
640579,tk-20260518192931-efrrax,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:29:31"
640574,tk-20260518192922-302xpt,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:29:22"
640536,tk-20260518192844-23a62r,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:28:44"
640640,tk-20260518192820-z87b0x,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:28:20"
640620,tk-20260518192747-716bop,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:27:47"
640619,tk-20260518192742-81dy3g,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:27:42"
640583,tk-20260518192651-i1ls0o,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:26:51"
640452,tk-20260518192625-jl51tg,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:26:25"
640451,tk-20260518192623-uuew5t,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 19:26:23"
640417,tk-20260518192526-0c6v37,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:25:26"
640418,tk-20260518192525-rvvl7k,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 19:25:25"
640415,tk-20260518192517-gk161o,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 19:25:17"
640394,tk-20260518192455-55r8an,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 19:24:55"
640385,tk-20260518192431-v35ovs,MX,seedance2.0,141034,消费,-6.4875,"2026-05-18 19:24:31"
640499,tk-20260518192431-nwbbmf,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 19:24:31"
640251,tk-20260518192321-bmu5fs,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 19:23:21"
640332,tk-20260518192314-7ozuxt,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 19:23:14"
640432,tk-20260518192312-mvlnhb,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 19:23:12"
640430,tk-20260518192250-dzaoi4,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:22:50"
640395,tk-20260518192159-ut3c00,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:21:59"
640384,tk-20260518192129-9has4a,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:21:29"
640279,tk-20260518192125-rghh38,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:21:25"
640275,tk-20260518192111-2c2cwo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:21:11"
640252,tk-20260518192021-5zi714,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:20:21"
640315,tk-20260518191941-034kn8,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 19:19:41"
640210,tk-20260518191827-s3k72s,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:18:27"
640207,tk-20260518191812-3o1l9y,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 19:18:12"
640263,tk-20260518191758-kus7xs,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:17:58"
640264,tk-20260518191757-ua5uo5,MX,seedance2.0,141034,消费,-6.4875,"2026-05-18 19:17:57"
640262,tk-20260518191752-v5utjd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:17:52"
640191,tk-20260518191729-7duw7a,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 19:17:29"
640189,tk-20260518191721-eb90lg,MX,seedance2.0,120946,消费,-5.5635,"2026-05-18 19:17:21"
640174,tk-20260518191659-mq7603,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 19:16:59"
640173,tk-20260518191658-df3usq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:16:58"
640175,tk-20260518191654-sjgkyl,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 19:16:54"
640246,tk-20260518191650-dqbg04,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 19:16:50"
640169,tk-20260518191648-s56dag,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:16:48"
640167,tk-20260518191646-9scjr3,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 19:16:46"
640165,tk-20260518191629-89g6a9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:16:29"
640235,tk-20260518191625-itr2ws,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:16:25"
640158,tk-20260518191621-4jym2i,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 19:16:21"
640138,tk-20260518191548-n8ssea,MX,seedance2.0,90814,消费,-4.1774,"2026-05-18 19:15:48"
640145,tk-20260518191548-nbwgij,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:15:48"
640130,tk-20260518191532-sh2wft,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 19:15:32"
640215,tk-20260518191530-jyfx32,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:15:30"
640128,tk-20260518191529-lco3t8,MX,seedance2.0,120946,消费,-5.5635,"2026-05-18 19:15:29"
640125,tk-20260518191512-134u48,MX,seedance2.0,120946,消费,-5.5635,"2026-05-18 19:15:12"
640186,tk-20260518191415-qstfk7,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 19:14:15"
640075,tk-20260518191337-3g42kx,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 19:13:37"
640112,tk-20260518191147-wy3jul,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:11:47"
640087,tk-20260518191103-d1zg3s,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:11:03"
639967,tk-20260518191020-rjrh6p,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 19:10:20"
640052,tk-20260518191005-g6xno7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:10:05"
640009,tk-20260518190855-fv9ekc,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:08:55"
640007,tk-20260518190849-2oanhr,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:08:49"
639998,tk-20260518190833-36d5yw,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:08:33"
639863,tk-20260518190751-vm2tbf,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 19:07:51"
639939,tk-20260518190636-yjekjn,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 19:06:36"
639823,tk-20260518190635-sig4rp,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 19:06:35"
639931,tk-20260518190620-jy3y1s,MX,seedance2.0,303300,消费,-13.9518,"2026-05-18 19:06:20"
639862,tk-20260518190442-ipwlla,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:04:42"
639758,tk-20260518190350-324w8l,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 19:03:50"
639832,tk-20260518190346-j8k1vn,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 19:03:46"
639747,tk-20260518190329-nht0f3,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 19:03:29"
639762,tk-20260518190101-snykwd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 19:01:01"
639686,tk-20260518185600-9mxgt5,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:56:00"
639666,tk-20260518185525-fjwnhq,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 18:55:25"
639607,tk-20260518185524-tmu0oq,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 18:55:24"
639593,tk-20260518185447-oz3h5f,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 18:54:47"
639588,tk-20260518185430-7vxh6m,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:54:30"
639578,tk-20260518185059-qo1qe5,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:50:59"
639460,tk-20260518184837-0yv148,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 18:48:37"
639437,tk-20260518184751-ehs7y6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:47:51"
639503,tk-20260518184728-rm56lh,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:47:28"
639769,tk-20260518184632-z5hdjv,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:46:32"
639402,tk-20260518184617-jwvx9q,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:46:17"
639375,tk-20260518184508-j5olzs,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:45:08"
639368,tk-20260518184443-0wgmve,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:44:43"
639346,tk-20260518184349-kxhnd4,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 18:43:49"
639261,tk-20260518184036-8ixn60,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:40:36"
639216,tk-20260518183547-d1cjyh,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:35:47"
639120,tk-20260518183531-6tva9u,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:35:31"
639208,tk-20260518183517-kxzoyc,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:35:17"
639203,tk-20260518183513-y1wrm2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:35:13"
639088,tk-20260518183422-9ilxlk,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 18:34:22"
639062,tk-20260518183324-uarvha,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 18:33:24"
639046,tk-20260518183252-9v5oa9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:32:52"
639098,tk-20260518183136-ae6mh3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:31:36"
638992,tk-20260518183118-qhgcq2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:31:18"
638984,tk-20260518183106-n6pxw6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:31:06"
638976,tk-20260518183051-g8uauh,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:30:51"
639073,tk-20260518183038-cc84k1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:30:38"
638963,tk-20260518183037-vuszfu,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 18:30:37"
638960,tk-20260518183035-vims3j,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:30:35"
639053,tk-20260518183005-dxbep2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:30:05"
639045,tk-20260518182954-skxvpj,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:29:54"
638918,tk-20260518182929-dg87ug,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 18:29:29"
639022,tk-20260518182916-b6fxyu,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:29:16"
638908,tk-20260518182911-v0shiq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:29:11"
639021,tk-20260518182908-dpiv06,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:29:08"
638906,tk-20260518182906-529d0i,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 18:29:06"
638903,tk-20260518182853-v9no09,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:28:53"
638899,tk-20260518182843-ayoqxp,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:28:43"
639000,tk-20260518182836-uc9i2z,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:28:36"
638885,tk-20260518182821-qg2tjb,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:28:21"
638878,tk-20260518182808-jpd29j,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 18:28:08"
638981,tk-20260518182801-n9ib4i,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:28:01"
638862,tk-20260518182752-yo8xlz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:27:52"
638972,tk-20260518182751-1ajv86,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:27:51"
638971,tk-20260518182742-h3cdml,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 18:27:42"
638944,tk-20260518182711-onw99t,MX,seedance2.0,303300,消费,-13.9518,"2026-05-18 18:27:11"
638934,tk-20260518182652-pgf1uz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:26:52"
638810,tk-20260518182637-fka4go,MX,seedance2.0,303300,消费,-13.9518,"2026-05-18 18:26:37"
638789,tk-20260518182615-o10sdx,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:26:15"
638909,tk-20260518182604-0xmlrr,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:26:04"
638890,tk-20260518182529-ffjvl0,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 18:25:29"
638757,tk-20260518182519-xwz1f0,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:25:19"
638883,tk-20260518182517-ay32kq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:25:17"
639085,tk-20260518182513-8vpx26,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:25:13"
638882,tk-20260518182506-x947mx,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:25:06"
638867,tk-20260518182449-http7l,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:24:49"
638735,tk-20260518182441-fdk01k,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:24:41"
638734,tk-20260518182440-ogt9n2,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 18:24:40"
638733,tk-20260518182439-9azecq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:24:39"
638859,tk-20260518182437-ygxsva,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:24:37"
638732,tk-20260518182433-t7uaa5,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 18:24:33"
638728,tk-20260518182425-0y8b72,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:24:25"
638831,tk-20260518182405-1hd9wt,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 18:24:05"
639223,tk-20260518182403-cf7x0a,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:24:03"
638809,tk-20260518182337-vyuimn,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 18:23:37"
638811,tk-20260518182337-tkq3px,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:23:37"
638805,tk-20260518182328-0svf34,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:23:28"
638664,tk-20260518182241-4ne84c,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:22:41"
638661,tk-20260518182233-fpt3jf,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 18:22:33"
638761,tk-20260518182225-799iri,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:22:25"
638762,tk-20260518182225-556bl6,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 18:22:25"
638644,tk-20260518182202-lk7c5w,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 18:22:02"
638638,tk-20260518182153-4viqdy,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:21:53"
638633,tk-20260518182140-cjm6gk,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:21:40"
638740,tk-20260518182140-qkbd3w,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:21:40"
638738,tk-20260518182139-5qivmt,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 18:21:39"
638622,tk-20260518182129-f9swet,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 18:21:29"
638727,tk-20260518182124-0ylqc0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:21:24"
638726,tk-20260518182122-ocymcy,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:21:22"
638610,tk-20260518182112-ynglpl,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:21:12"
638609,tk-20260518182111-8ca7vw,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:21:11"
638608,tk-20260518182107-n2jyj1,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 18:21:07"
638721,tk-20260518182105-hu8mv4,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:21:05"
638589,tk-20260518182056-hg2hy2,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 18:20:56"
638588,tk-20260518182054-nj4h05,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 18:20:54"
638578,tk-20260518182036-tm74lw,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:20:36"
638695,tk-20260518182033-qb6uv7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:20:33"
638692,tk-20260518182028-9r7kxm,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:20:28"
638555,tk-20260518182006-b54om0,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 18:20:06"
638679,tk-20260518181959-g627wx,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:19:59"
638550,tk-20260518181955-3s4e1w,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 18:19:55"
638548,tk-20260518181953-31mc3t,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:19:53"
638672,tk-20260518181950-cyi30j,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:19:50"
638547,tk-20260518181948-xj9xwc,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 18:19:48"
638668,tk-20260518181945-4n3g3x,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:19:45"
638666,tk-20260518181939-bty34w,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:19:39"
638539,tk-20260518181938-0bae90,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:19:38"
638663,tk-20260518181937-178rd0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:19:37"
638665,tk-20260518181935-y6yckd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:19:35"
638657,tk-20260518181928-6avald,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:19:28"
638659,tk-20260518181928-1gtgc0,MX,seedance2.0,100858,消费,-4.6394,"2026-05-18 18:19:28"
638532,tk-20260518181916-mq36o9,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 18:19:16"
638520,tk-20260518181905-z6bhku,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 18:19:05"
638508,tk-20260518181856-e5c4k4,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:18:56"
638639,tk-20260518181855-jm10j9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:18:55"
638507,tk-20260518181845-e1wmjl,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 18:18:45"
638615,tk-20260518181824-b2kegp,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:18:24"
638493,tk-20260518181810-jdspy6,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 18:18:10"
638587,tk-20260518181755-3ubwlp,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 18:17:55"
638584,tk-20260518181752-k6uulw,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 18:17:52"
638558,tk-20260518181709-e8m700,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:17:09"
638557,tk-20260518181708-982jnn,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:17:08"
638552,tk-20260518181701-17gswd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:17:01"
638553,tk-20260518181651-z5cris,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:16:51"
638544,tk-20260518181645-8tl7cs,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 18:16:45"
638429,tk-20260518181622-8lrn2t,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 18:16:22"
638528,tk-20260518181609-zbpc9q,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:16:09"
638526,tk-20260518181606-j87sat,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:16:06"
638511,tk-20260518181550-jkdq49,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:15:50"
638502,tk-20260518181533-yx5j7g,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:15:33"
638489,tk-20260518181516-eq2q2e,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:15:16"
638480,tk-20260518181458-vyjwbr,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:14:58"
638478,tk-20260518181457-e72toj,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:14:57"
638454,tk-20260518181406-npoead,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:14:06"
638441,tk-20260518181341-r3db4s,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:13:41"
638546,tk-20260518181339-lp8x6n,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:13:39"
638306,tk-20260518181328-juiyv8,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:13:28"
638303,tk-20260518181323-xcsl8p,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 18:13:23"
638425,tk-20260518181318-p2lv2n,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:13:18"
638424,tk-20260518181317-g9hk6w,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:13:17"
638419,tk-20260518181316-4nvti0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:13:16"
638415,tk-20260518181306-a2yglt,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:13:06"
638276,tk-20260518181252-w12fri,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:12:52"
638275,tk-20260518181249-jk88u0,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 18:12:49"
638406,tk-20260518181242-izx3uv,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:12:42"
638400,tk-20260518181238-yh3wwj,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:12:38"
638392,tk-20260518181231-1siacq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:12:31"
638255,tk-20260518181229-vv7ic5,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:12:29"
638374,tk-20260518181204-3shgmq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:12:04"
638373,tk-20260518181159-9u56sh,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:11:59"
638366,tk-20260518181156-p5e26f,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 18:11:56"
